sales_id,order_id,product_id,price_per_unit,quantity_sales,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,city,state,product_type,product_name,size,colour,price,quantity_products,description
1595,325,863,"$113,00",1,"$113,00",318,"$18.010,00",05/11/2021,5/28/2021,Glyn Tieman,Polygender,63,37 White Station StApt. 524,Georgiatown,Western Australia,Trousers,Chinos,L,blue,"$100,00",46,"A blue coloured, L sized, Chinos Trousers"
1596,326,390,"$119,00",2,"$238,00",199,"$15.380,00",6/22/2021,07/01/2021,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,Lake Declanland,South Australia,Shirt,Casual Slim Fit,XS,orange,"$113,00",43,"A orange coloured, XS sized, Casual Slim Fit Shirt"
1597,326,550,"$98,00",1,"$98,00",199,"$15.380,00",6/22/2021,07/01/2021,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,Lake Declanland,South Australia,Jacket,Leather,XS,indigo,"$113,00",78,"A indigo coloured, XS sized, Leather Jacket"
1598,326,695,"$113,00",3,"$339,00",199,"$15.380,00",6/22/2021,07/01/2021,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,Lake Declanland,South Australia,Jacket,Parka,XS,violet,"$119,00",59,"A violet coloured, XS sized, Parka Jacket"
1599,327,1030,"$90,00",2,"$180,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Trousers,Relaxed Leg,XS,green,"$95,00",80,"A green coloured, XS sized, Relaxed Leg Trousers"
1600,327,60,"$104,00",1,"$104,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Shirt,Dress,XS,indigo,"$119,00",56,"A indigo coloured, XS sized, Dress Shirt"
1601,327,421,"$107,00",1,"$107,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Jacket,Denim,S,red,"$92,00",69,"A red coloured, S sized, Denim Jacket"
1602,327,104,"$118,00",1,"$118,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Shirt,Flannel,XL,violet,"$96,00",43,"A violet coloured, XL sized, Flannel Shirt"
1603,327,508,"$102,00",3,"$306,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Jacket,Windbreaker,L,green,"$109,00",62,"A green coloured, L sized, Windbreaker Jacket"
1604,327,707,"$119,00",3,"$357,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Jacket,Trench Coat,M,orange,"$112,00",43,"A orange coloured, M sized, Trench Coat Jacket"
1605,327,102,"$118,00",1,"$118,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Shirt,Flannel,M,violet,"$96,00",71,"A violet coloured, M sized, Flannel Shirt"
1606,327,889,"$94,00",1,"$94,00",710,"$11.611,00",7/28/2021,7/31/2021,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,Kulasville,New South Wales,Trousers,Cords,XL,yellow,"$113,00",65,"A yellow coloured, XL sized, Cords Trousers"
1607,328,8,"$96,00",1,"$96,00",246,"$26.653,00",4/14/2021,05/08/2021,Lucias Forsythe,Bigender,40,122 Riley TrailSuite 946,West Kiara,Tasmania,Shirt,Oxford Cloth,L,orange,"$114,00",48,"A orange coloured, L sized, Oxford Cloth Shirt"
1608,328,1069,"$93,00",3,"$279,00",246,"$26.653,00",4/14/2021,05/08/2021,Lucias Forsythe,Bigender,40,122 Riley TrailSuite 946,West Kiara,Tasmania,Trousers,Joggers,XL,green,"$94,00",56,"A green coloured, XL sized, Joggers Trousers"
1609,328,1145,"$102,00",1,"$102,00",246,"$26.653,00",4/14/2021,05/08/2021,Lucias Forsythe,Bigender,40,122 Riley TrailSuite 946,West Kiara,Tasmania,Trousers,Cargo Pants,XS,indigo,"$106,00",51,"A indigo coloured, XS sized, Cargo Pants Trousers"
1610,329,1041,"$90,00",2,"$180,00",820,"$58.708,00",4/30/2021,5/24/2021,Normy Anlay,Male,26,10 Imogen PassSuite 135,Alexanderland,Queensland,Trousers,Relaxed Leg,S,indigo,"$95,00",40,"A indigo coloured, S sized, Relaxed Leg Trousers"
1611,329,1110,"$115,00",1,"$115,00",820,"$58.708,00",4/30/2021,5/24/2021,Normy Anlay,Male,26,10 Imogen PassSuite 135,Alexanderland,Queensland,Trousers,Cropped,XS,indigo,"$99,00",55,"A indigo coloured, XS sized, Cropped Trousers"
1612,329,887,"$94,00",1,"$94,00",820,"$58.708,00",4/30/2021,5/24/2021,Normy Anlay,Male,26,10 Imogen PassSuite 135,Alexanderland,Queensland,Trousers,Cords,M,yellow,"$113,00",58,"A yellow coloured, M sized, Cords Trousers"
1613,329,751,"$109,00",1,"$109,00",820,"$58.708,00",4/30/2021,5/24/2021,Normy Anlay,Male,26,10 Imogen PassSuite 135,Alexanderland,Queensland,Jacket,Peacoat,S,green,"$102,00",41,"A green coloured, S sized, Peacoat Jacket"
1614,329,186,"$98,00",3,"$294,00",820,"$58.708,00",4/30/2021,5/24/2021,Normy Anlay,Male,26,10 Imogen PassSuite 135,Alexanderland,Queensland,Shirt,Camp Collared,S,yellow,"$112,00",66,"A yellow coloured, S sized, Camp Collared Shirt"
1615,329,220,"$106,00",1,"$106,00",820,"$58.708,00",4/30/2021,5/24/2021,Normy Anlay,Male,26,10 Imogen PassSuite 135,Alexanderland,Queensland,Shirt,Chambray,XS,yellow,"$105,00",57,"A yellow coloured, XS sized, Chambray Shirt"
1616,330,1226,"$112,00",2,"$224,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Trousers,Tracksuit Bottoms,S,red,"$91,00",57,"A red coloured, S sized, Tracksuit Bottoms Trousers"
1617,330,809,"$117,00",3,"$351,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Jacket,Shearling,XL,red,"$95,00",42,"A red coloured, XL sized, Shearling Jacket"
1618,330,87,"$118,00",2,"$236,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Shirt,Flannel,M,green,"$96,00",66,"A green coloured, M sized, Flannel Shirt"
1619,330,1132,"$102,00",2,"$204,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Trousers,Cargo Pants,M,yellow,"$106,00",72,"A yellow coloured, M sized, Cargo Pants Trousers"
1620,330,1071,"$93,00",2,"$186,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Trousers,Joggers,S,blue,"$94,00",50,"A blue coloured, S sized, Joggers Trousers"
1621,330,263,"$95,00",1,"$95,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Shirt,Polo,L,green,"$117,00",68,"A green coloured, L sized, Polo Shirt"
1622,330,569,"$100,00",1,"$100,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Jacket,Bomber,XL,orange,"$90,00",69,"A orange coloured, XL sized, Bomber Jacket"
1623,330,1223,"$105,00",3,"$315,00",887,"$31.700,00",03/12/2021,04/08/2021,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,South Emilyborough,Victoria,Trousers,Pleated,L,violet,"$90,00",48,"A violet coloured, L sized, Pleated Trousers"
1624,331,1141,"$102,00",2,"$204,00",414,"$38.796,00",3/18/2021,3/23/2021,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,North Ivy,Queensland,Trousers,Cargo Pants,S,blue,"$106,00",63,"A blue coloured, S sized, Cargo Pants Trousers"
1625,333,196,"$98,00",1,"$98,00",367,"$21.091,00",10/18/2021,11/09/2021,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,Jasperside,South Australia,Shirt,Camp Collared,S,blue,"$112,00",75,"A blue coloured, S sized, Camp Collared Shirt"
1626,333,1092,"$115,00",3,"$345,00",367,"$21.091,00",10/18/2021,11/09/2021,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,Jasperside,South Australia,Trousers,Cropped,M,orange,"$99,00",56,"A orange coloured, M sized, Cropped Trousers"
1627,333,885,"$94,00",3,"$282,00",367,"$21.091,00",10/18/2021,11/09/2021,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,Jasperside,South Australia,Trousers,Cords,XS,yellow,"$113,00",69,"A yellow coloured, XS sized, Cords Trousers"
1628,333,903,"$94,00",1,"$94,00",367,"$21.091,00",10/18/2021,11/09/2021,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,Jasperside,South Australia,Trousers,Cords,L,indigo,"$113,00",62,"A indigo coloured, L sized, Cords Trousers"
1629,333,822,"$117,00",1,"$117,00",367,"$21.091,00",10/18/2021,11/09/2021,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,Jasperside,South Australia,Jacket,Shearling,M,green,"$95,00",59,"A green coloured, M sized, Shearling Jacket"
1630,333,124,"$92,00",3,"$276,00",367,"$21.091,00",10/18/2021,11/09/2021,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,Jasperside,South Australia,Shirt,Denim,XL,green,"$115,00",52,"A green coloured, XL sized, Denim Shirt"
1631,333,452,"$107,00",3,"$321,00",367,"$21.091,00",10/18/2021,11/09/2021,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,Jasperside,South Australia,Jacket,Denim,M,violet,"$92,00",43,"A violet coloured, M sized, Denim Jacket"
1632,334,762,"$109,00",3,"$327,00",539,"$32.277,00",05/12/2021,5/23/2021,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,Port Blake,Queensland,Jacket,Peacoat,M,indigo,"$102,00",52,"A indigo coloured, M sized, Peacoat Jacket"
1633,334,777,"$91,00",3,"$273,00",539,"$32.277,00",05/12/2021,5/23/2021,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,Port Blake,Queensland,Jacket,Pullover,M,orange,"$114,00",60,"A orange coloured, M sized, Pullover Jacket"
1634,334,282,"$105,00",2,"$210,00",539,"$32.277,00",05/12/2021,5/23/2021,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,Port Blake,Queensland,Shirt,Cuban Collar,M,red,"$93,00",53,"A red coloured, M sized, Cuban Collar Shirt"
1635,334,1148,"$102,00",2,"$204,00",539,"$32.277,00",05/12/2021,5/23/2021,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,Port Blake,Queensland,Trousers,Cargo Pants,L,indigo,"$106,00",46,"A indigo coloured, L sized, Cargo Pants Trousers"
1636,334,102,"$118,00",2,"$236,00",539,"$32.277,00",05/12/2021,5/23/2021,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,Port Blake,Queensland,Shirt,Flannel,M,violet,"$96,00",71,"A violet coloured, M sized, Flannel Shirt"
1637,334,599,"$112,00",1,"$112,00",539,"$32.277,00",05/12/2021,5/23/2021,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,Port Blake,Queensland,Jacket,Cardigan,XL,red,"$118,00",54,"A red coloured, XL sized, Cardigan Jacket"
1638,334,1188,"$99,00",1,"$99,00",539,"$32.277,00",05/12/2021,5/23/2021,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,Port Blake,Queensland,Trousers,High-Waisted,L,violet,"$98,00",68,"A violet coloured, L sized, High-Waisted Trousers"
1639,335,551,"$98,00",2,"$196,00",485,"$51.638,00",9/30/2021,10/24/2021,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,Port Lily,Australian Capital Territory,Jacket,Leather,S,indigo,"$113,00",40,"A indigo coloured, S sized, Leather Jacket"
1640,335,6,"$96,00",1,"$96,00",485,"$51.638,00",9/30/2021,10/24/2021,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,Port Lily,Australian Capital Territory,Shirt,Oxford Cloth,S,orange,"$114,00",72,"A orange coloured, S sized, Oxford Cloth Shirt"
1641,335,140,"$91,00",2,"$182,00",485,"$51.638,00",9/30/2021,10/24/2021,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,Port Lily,Australian Capital Territory,Shirt,Linen,XS,red,"$116,00",61,"A red coloured, XS sized, Linen Shirt"
1642,336,808,"$117,00",2,"$234,00",615,"$16.829,00",5/25/2021,5/28/2021,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,Willowmouth,Queensland,Jacket,Shearling,L,red,"$95,00",40,"A red coloured, L sized, Shearling Jacket"
1643,336,578,"$100,00",1,"$100,00",615,"$16.829,00",5/25/2021,5/28/2021,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,Willowmouth,Queensland,Jacket,Bomber,L,green,"$90,00",78,"A green coloured, L sized, Bomber Jacket"
1644,336,978,"$97,00",3,"$291,00",615,"$16.829,00",5/25/2021,5/28/2021,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,Willowmouth,Queensland,Trousers,Slim-Fit,L,violet,"$119,00",58,"A violet coloured, L sized, Slim-Fit Trousers"
1645,336,358,"$94,00",1,"$94,00",615,"$16.829,00",5/25/2021,5/28/2021,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,Willowmouth,Queensland,Shirt,Henley,L,orange,"$92,00",77,"A orange coloured, L sized, Henley Shirt"
1646,336,620,"$112,00",2,"$224,00",615,"$16.829,00",5/25/2021,5/28/2021,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,Willowmouth,Queensland,Jacket,Cardigan,XS,indigo,"$118,00",70,"A indigo coloured, XS sized, Cardigan Jacket"
1647,337,922,"$96,00",2,"$192,00",341,"$49.047,00",08/02/2021,08/04/2021,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,Jasmineville,Victoria,Trousers,Drawstring,M,yellow,"$104,00",55,"A yellow coloured, M sized, Drawstring Trousers"
1648,337,264,"$95,00",2,"$190,00",341,"$49.047,00",08/02/2021,08/04/2021,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,Jasmineville,Victoria,Shirt,Polo,XL,green,"$117,00",61,"A green coloured, XL sized, Polo Shirt"
1649,337,161,"$91,00",1,"$91,00",341,"$49.047,00",08/02/2021,08/04/2021,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,Jasmineville,Victoria,Shirt,Linen,S,blue,"$116,00",77,"A blue coloured, S sized, Linen Shirt"
1650,337,460,"$118,00",2,"$236,00",341,"$49.047,00",08/02/2021,08/04/2021,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,Jasmineville,Victoria,Jacket,Puffer,XS,orange,"$110,00",47,"A orange coloured, XS sized, Puffer Jacket"
1651,337,389,"$119,00",1,"$119,00",341,"$49.047,00",08/02/2021,08/04/2021,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,Jasmineville,Victoria,Shirt,Casual Slim Fit,XL,red,"$113,00",47,"A red coloured, XL sized, Casual Slim Fit Shirt"
1652,337,662,"$93,00",2,"$186,00",341,"$49.047,00",08/02/2021,08/04/2021,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,Jasmineville,Victoria,Jacket,Coach,M,violet,"$115,00",74,"A violet coloured, M sized, Coach Jacket"
1653,338,1183,"$99,00",2,"$198,00",630,"$12.762,00",1/26/2021,2/13/2021,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,New Madisonborough,Victoria,Trousers,High-Waisted,L,indigo,"$98,00",55,"A indigo coloured, L sized, High-Waisted Trousers"
1654,338,640,"$93,00",1,"$93,00",630,"$12.762,00",1/26/2021,2/13/2021,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,New Madisonborough,Victoria,Jacket,Coach,XS,yellow,"$115,00",52,"A yellow coloured, XS sized, Coach Jacket"
1655,338,805,"$117,00",2,"$234,00",630,"$12.762,00",1/26/2021,2/13/2021,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,New Madisonborough,Victoria,Jacket,Shearling,XS,red,"$95,00",74,"A red coloured, XS sized, Shearling Jacket"
1656,338,383,"$94,00",2,"$188,00",630,"$12.762,00",1/26/2021,2/13/2021,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,New Madisonborough,Victoria,Shirt,Henley,L,violet,"$92,00",51,"A violet coloured, L sized, Henley Shirt"
1657,338,125,"$92,00",2,"$184,00",630,"$12.762,00",1/26/2021,2/13/2021,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,New Madisonborough,Victoria,Shirt,Denim,XS,blue,"$115,00",76,"A blue coloured, XS sized, Denim Shirt"
1658,339,525,"$98,00",2,"$196,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Jacket,Leather,XS,red,"$113,00",67,"A red coloured, XS sized, Leather Jacket"
1659,339,451,"$107,00",1,"$107,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Jacket,Denim,S,violet,"$92,00",73,"A violet coloured, S sized, Denim Jacket"
1660,339,383,"$94,00",2,"$188,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Shirt,Henley,L,violet,"$92,00",51,"A violet coloured, L sized, Henley Shirt"
1661,339,651,"$93,00",1,"$93,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Jacket,Coach,S,blue,"$115,00",47,"A blue coloured, S sized, Coach Jacket"
1662,339,762,"$109,00",2,"$218,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Jacket,Peacoat,M,indigo,"$102,00",52,"A indigo coloured, M sized, Peacoat Jacket"
1663,339,291,"$105,00",1,"$105,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Shirt,Cuban Collar,S,yellow,"$93,00",41,"A yellow coloured, S sized, Cuban Collar Shirt"
1664,339,543,"$98,00",1,"$98,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Jacket,Leather,L,green,"$113,00",71,"A green coloured, L sized, Leather Jacket"
1665,339,158,"$91,00",1,"$91,00",409,"$15.556,00",04/06/2021,4/13/2021,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,New Chase,Australian Capital Territory,Shirt,Linen,L,green,"$116,00",72,"A green coloured, L sized, Linen Shirt"
1666,340,1169,"$99,00",3,"$297,00",841,"$56.172,00",7/17/2021,8/13/2021,Rorie Hof,Polygender,23,865 Patel RoadSuite 457,Kulasmouth,Western Australia,Trousers,High-Waisted,XL,yellow,"$98,00",78,"A yellow coloured, XL sized, High-Waisted Trousers"
1667,340,1001,"$106,00",2,"$212,00",841,"$56.172,00",7/17/2021,8/13/2021,Rorie Hof,Polygender,23,865 Patel RoadSuite 457,Kulasmouth,Western Australia,Trousers,Wool,S,blue,"$111,00",55,"A blue coloured, S sized, Wool Trousers"
1668,340,696,"$113,00",2,"$226,00",841,"$56.172,00",7/17/2021,8/13/2021,Rorie Hof,Polygender,23,865 Patel RoadSuite 457,Kulasmouth,Western Australia,Jacket,Parka,S,violet,"$119,00",67,"A violet coloured, S sized, Parka Jacket"
1669,341,137,"$92,00",3,"$276,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Shirt,Denim,M,violet,"$115,00",55,"A violet coloured, M sized, Denim Shirt"
1670,341,502,"$102,00",2,"$204,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Jacket,Windbreaker,M,yellow,"$109,00",52,"A yellow coloured, M sized, Windbreaker Jacket"
1671,341,95,"$118,00",3,"$354,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Shirt,Flannel,XS,indigo,"$96,00",46,"A indigo coloured, XS sized, Flannel Shirt"
1672,341,501,"$102,00",3,"$306,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Jacket,Windbreaker,S,yellow,"$109,00",66,"A yellow coloured, S sized, Windbreaker Jacket"
1673,341,1143,"$102,00",3,"$306,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Trousers,Cargo Pants,L,blue,"$106,00",77,"A blue coloured, L sized, Cargo Pants Trousers"
1674,341,409,"$119,00",1,"$119,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Shirt,Casual Slim Fit,XL,blue,"$113,00",68,"A blue coloured, XL sized, Casual Slim Fit Shirt"
1675,341,416,"$119,00",3,"$357,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Shirt,Casual Slim Fit,S,violet,"$113,00",50,"A violet coloured, S sized, Casual Slim Fit Shirt"
1676,341,1097,"$115,00",3,"$345,00",602,"$13.882,00",02/07/2021,02/09/2021,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,East Imogen,Western Australia,Trousers,Cropped,M,yellow,"$99,00",41,"A yellow coloured, M sized, Cropped Trousers"
1677,342,919,"$96,00",3,"$288,00",348,"$29.452,00",8/24/2021,09/08/2021,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,Rubyfort,Tasmania,Trousers,Drawstring,XL,orange,"$104,00",68,"A orange coloured, XL sized, Drawstring Trousers"
1678,342,1066,"$93,00",1,"$93,00",348,"$29.452,00",8/24/2021,09/08/2021,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,Rubyfort,Tasmania,Trousers,Joggers,S,green,"$94,00",76,"A green coloured, S sized, Joggers Trousers"
1679,342,1149,"$102,00",2,"$204,00",348,"$29.452,00",8/24/2021,09/08/2021,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,Rubyfort,Tasmania,Trousers,Cargo Pants,XL,indigo,"$106,00",64,"A indigo coloured, XL sized, Cargo Pants Trousers"
1680,342,1016,"$90,00",3,"$270,00",348,"$29.452,00",8/24/2021,09/08/2021,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,Rubyfort,Tasmania,Trousers,Relaxed Leg,S,red,"$95,00",70,"A red coloured, S sized, Relaxed Leg Trousers"
1681,342,596,"$112,00",1,"$112,00",348,"$29.452,00",8/24/2021,09/08/2021,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,Rubyfort,Tasmania,Jacket,Cardigan,S,red,"$118,00",47,"A red coloured, S sized, Cardigan Jacket"
1682,342,490,"$102,00",2,"$204,00",348,"$29.452,00",8/24/2021,09/08/2021,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,Rubyfort,Tasmania,Jacket,Windbreaker,XS,red,"$109,00",79,"A red coloured, XS sized, Windbreaker Jacket"
1683,343,830,"$117,00",1,"$117,00",673,"$37.831,00",9/17/2021,10/06/2021,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,New Angelina,South Australia,Jacket,Shearling,XS,indigo,"$95,00",68,"A indigo coloured, XS sized, Shearling Jacket"
1684,343,378,"$94,00",2,"$188,00",673,"$37.831,00",9/17/2021,10/06/2021,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,New Angelina,South Australia,Shirt,Henley,L,indigo,"$92,00",44,"A indigo coloured, L sized, Henley Shirt"
